EXPLAIN_REQUESTER,EXPLAIN_TIME,SOURCE_NAME,SOURCE_SCHEMA,SOURCE_VERSION,EXPLAIN_LEVEL,STMTNO,SECTNO,OPERATOR_ID,OPERATOR_TYPE,TOTAL_COST,IO_COST,CPU_COST,FIRST_ROW_COST,RE_TOTAL_COST,RE_IO_COST,RE_CPU_COST,COMM_COST,FIRST_COMM_COST,BUFFERS,REMOTE_TOTAL_COST,REMOTE_COMM_COST
SHAIKHQ ,2024-05-30-12.32.23.286173,SQLC2Q31,NULLID  ,,S,1,201,4,FETCH ,+1.74068031311035E+001,-1.00000000000000E+000,-1.00000000000000E+000,+1.57813053131104E+001,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+9.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-12.32.23.286173,SQLC2Q31,NULLID  ,,S,1,201,5,IXSCAN,+8.36946582794189E+000,-1.00000000000000E+000,-1.00000000000000E+000,+8.35546588897705E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+2.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-12.32.29.787493,SQLC2Q31,NULLID  ,,S,1,201,1,RETURN,+1.67218872070312E+002,-1.00000000000000E+000,-1.00000000000000E+000,+2.93980655670166E+001,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+1.40000000000000E+001,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-12.32.29.787493,SQLC2Q31,NULLID  ,,S,1,201,2,NLJOIN,+1.67218872070312E+002,-1.00000000000000E+000,-1.00000000000000E+000,+2.93980655670166E+001,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+1.40000000000000E+001,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-12.32.29.787493,SQLC2Q31,NULLID  ,,S,1,201,3,TBSCAN,+1.33185749053955E+001,-1.00000000000000E+000,-1.00000000000000E+000,+1.33185749053955E+001,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+0.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-12.32.29.787493,SQLC2Q31,NULLID  ,,S,1,201,4,SORT  ,+1.32670946121216E+001,-1.00000000000000E+000,-1.00000000000000E+000,+1.32670946121216E+001,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+2.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-12.32.29.787493,SQLC2Q31,NULLID  ,,S,1,201,5,FETCH ,+1.27309188842773E+001,-1.00000000000000E+000,-1.00000000000000E+000,+9.06174182891846E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+2.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-12.32.29.787493,SQLC2Q31,NULLID  ,,S,1,201,6,IXSCAN,+3.66351985931396E+000,-1.00000000000000E+000,-1.00000000000000E+000,+1.59832000732422E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-12.32.29.787493,SQLC2Q31,NULLID  ,,S,1,201,7,FETCH ,+1.59271259307861E+001,-1.00000000000000E+000,-1.00000000000000E+000,+1.57813053131104E+001,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+2.20000000000000E+001,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-12.32.29.787493,SQLC2Q31,NULLID  ,,S,1,201,8,IXSCAN,+8.36946582794189E+000,-1.00000000000000E+000,-1.00000000000000E+000,+8.35546588897705E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+3.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-12.32.41.559016,SQLC2Q31,NULLID  ,,S,1,201,1,RETURN,+7.40760312500000E+004,-1.00000000000000E+000,-1.00000000000000E+000,+7.40760312500000E+004,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+1.58540000000000E+004,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-12.32.41.559016,SQLC2Q31,NULLID  ,,S,1,201,2,HSJOIN,+7.40760312500000E+004,-1.00000000000000E+000,-1.00000000000000E+000,+7.40760312500000E+004,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+1.58540000000000E+004,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-12.32.41.559016,SQLC2Q31,NULLID  ,,S,1,201,3,TBSCAN,+6.59582187500000E+004,-1.00000000000000E+000,-1.00000000000000E+000,+7.59588813781738E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+1.58540000000000E+004,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-12.32.41.559016,SQLC2Q31,NULLID  ,,S,1,201,4,TBSCAN,+3.80267675781250E+003,-1.00000000000000E+000,-1.00000000000000E+000,+7.49585723876953E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+6.56000000000000E+002,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-12.32.48.244494,SQLC2Q31,NULLID  ,,S,1,201,1,RETURN,+3.06244384765625E+002,-1.00000000000000E+000,-1.00000000000000E+000,+4.83232574462891E+001,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+1.33000000000000E+002,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-12.32.48.244494,SQLC2Q31,NULLID  ,,S,1,201,2,NLJOIN,+3.06244384765625E+002,-1.00000000000000E+000,-1.00000000000000E+000,+4.83232574462891E+001,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+1.33000000000000E+002,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-12.32.48.244494,SQLC2Q31,NULLID  ,,S,1,201,3,FETCH ,+1.34085327148438E+002,-1.00000000000000E+000,-1.00000000000000E+000,+3.25597534179688E+001,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+1.12000000000000E+002,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-12.32.48.244494,SQLC2Q31,NULLID  ,,S,1,201,4,RIDSCN,+2.46433353424072E+001,-1.00000000000000E+000,-1.00000000000000E+000,+2.45918560028076E+001,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+3.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-12.32.48.244494,SQLC2Q31,NULLID  ,,S,1,201,5,SORT  ,+2.45918560028076E+001,-1.00000000000000E+000,-1.00000000000000E+000,+2.45918560028076E+001,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+3.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-12.32.48.244494,SQLC2Q31,NULLID  ,,S,1,201,6,IXSCAN,+2.22809562683105E+001,-1.00000000000000E+000,-1.00000000000000E+000,+1.52334909439087E+001,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+3.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-12.32.48.244494,SQLC2Q31,NULLID  ,,S,1,201,7,FETCH ,+6.38999252319336E+001,-1.00000000000000E+000,-1.00000000000000E+000,+1.57635049819946E+001,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+2.10000000000000E+001,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-12.32.48.244494,SQLC2Q31,NULLID  ,,S,1,201,8,IXSCAN,+1.00870037078857E+001,-1.00000000000000E+000,-1.00000000000000E+000,+8.35546588897705E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+3.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-12.32.54.987312,SQLC2Q31,NULLID  ,,S,1,201,1,RETURN,+1.22086152343750E+004,-1.00000000000000E+000,-1.00000000000000E+000,+7.02022705078125E+001,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+1.42900000000000E+003,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-12.32.54.987312,SQLC2Q31,NULLID  ,,S,1,201,2,NLJOIN,+1.22086152343750E+004,-1.00000000000000E+000,-1.00000000000000E+000,+7.02022705078125E+001,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+1.42900000000000E+003,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-12.32.54.987312,SQLC2Q31,NULLID  ,,S,1,201,3,TBSCAN,+1.18586972656250E+004,-1.00000000000000E+000,-1.00000000000000E+000,+5.44387702941895E+001,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+1.39000000000000E+003,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-12.32.54.987312,SQLC2Q31,NULLID  ,,S,1,201,4,FETCH ,+1.70228576660156E+001,-1.00000000000000E+000,-1.00000000000000E+000,+1.57635040283203E+001,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+3.90000000000000E+001,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-12.32.54.987312,SQLC2Q31,NULLID  ,,S,1,201,5,IXSCAN,+8.44246578216553E+000,-1.00000000000000E+000,-1.00000000000000E+000,+8.35546588897705E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+5.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-12.33.01.748012,SQLC2Q31,NULLID  ,,S,1,201,1,RETURN,+6.51720733642578E+001,-1.00000000000000E+000,-1.00000000000000E+000,+2.48528232574463E+001,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+6.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-12.33.01.748012,SQLC2Q31,NULLID  ,,S,1,201,2,NLJOIN,+6.51720733642578E+001,-1.00000000000000E+000,-1.00000000000000E+000,+2.48528232574463E+001,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+6.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-12.33.01.748012,SQLC2Q31,NULLID  ,,S,1,201,3,FETCH ,+1.08977994918823E+001,-1.00000000000000E+000,-1.00000000000000E+000,+9.08931922912598E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+2.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-12.33.01.748012,SQLC2Q31,NULLID  ,,S,1,201,4,IXSCAN,+2.42439985275269E+000,-1.00000000000000E+000,-1.00000000000000E+000,+1.59832000732422E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-12.33.01.748012,SQLC2Q31,NULLID  ,,S,1,201,5,FETCH ,+1.59111843109131E+001,-1.00000000000000E+000,-1.00000000000000E+000,+1.57635040283203E+001,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+4.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-12.33.01.748012,SQLC2Q31,NULLID  ,,S,1,201,6,IXSCAN,+8.36946582794189E+000,-1.00000000000000E+000,-1.00000000000000E+000,+8.35546588897705E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+2.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-12.33.16.042652,SQLC2Q31,NULLID  ,,S,1,201,1,RETURN,+1.00397601562500E+005,-1.00000000000000E+000,-1.00000000000000E+000,+1.00397601562500E+005,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+1.18910000000000E+004,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-12.33.16.042652,SQLC2Q31,NULLID  ,,S,1,201,2,HSJOIN,+1.00397601562500E+005,-1.00000000000000E+000,-1.00000000000000E+000,+1.00397601562500E+005,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+1.18910000000000E+004,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-12.33.16.042652,SQLC2Q31,NULLID  ,,S,1,201,3,TBSCAN,+9.08444843750000E+004,-1.00000000000000E+000,-1.00000000000000E+000,+7.56285429000854E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+1.18910000000000E+004,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-12.33.16.042652,SQLC2Q31,NULLID  ,,S,1,201,4,TBSCAN,+2.57998095703125E+003,-1.00000000000000E+000,-1.00000000000000E+000,+7.47431945800781E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+6.56000000000000E+002,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-12.33.22.574115,SQLC2Q31,NULLID  ,,S,1,201,1,RETURN,+1.83236907958984E+002,-1.00000000000000E+000,-1.00000000000000E+000,+2.52812080383301E+001,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+1.10000000000000E+001,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-12.33.22.574115,SQLC2Q31,NULLID  ,,S,1,201,2,NLJOIN,+1.83236907958984E+002,-1.00000000000000E+000,-1.00000000000000E+000,+2.52812080383301E+001,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+1.10000000000000E+001,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-12.33.22.574115,SQLC2Q31,NULLID  ,,S,1,201,3,TBSCAN,+6.46015930175781E+001,-1.00000000000000E+000,-1.00000000000000E+000,+9.16621494293213E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+5.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-12.33.22.574115,SQLC2Q31,NULLID  ,,S,1,201,4,FETCH ,+2.12353916168213E+001,-1.00000000000000E+000,-1.00000000000000E+000,+1.61149940490723E+001,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+6.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-12.33.22.574115,SQLC2Q31,NULLID  ,,S,1,201,5,IXSCAN,+9.85869312286377E+000,-1.00000000000000E+000,-1.00000000000000E+000,+8.37326622009277E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+2.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-12.33.29.206735,SQLC2Q31,NULLID  ,,S,1,201,1,RETURN,+4.51094818115234E+001,-1.00000000000000E+000,-1.00000000000000E+000,+2.48210258483887E+001,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+4.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-12.33.29.206735,SQLC2Q31,NULLID  ,,S,1,201,2,NLJOIN,+4.51094818115234E+001,-1.00000000000000E+000,-1.00000000000000E+000,+2.48210258483887E+001,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+4.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-12.33.29.206735,SQLC2Q31,NULLID  ,,S,1,201,3,FETCH ,+1.13549995422363E+001,-1.00000000000000E+000,-1.00000000000000E+000,+9.03971958160400E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+2.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-12.33.29.206735,SQLC2Q31,NULLID  ,,S,1,201,4,IXSCAN,+3.11279988288879E+000,-1.00000000000000E+000,-1.00000000000000E+000,+1.59832000732422E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-12.33.29.206735,SQLC2Q31,NULLID  ,,S,1,201,5,FETCH ,+1.60516872406006E+001,-1.00000000000000E+000,-1.00000000000000E+000,+1.57813053131104E+001,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+2.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-12.33.29.206735,SQLC2Q31,NULLID  ,,S,1,201,6,IXSCAN,+8.36946582794189E+000,-1.00000000000000E+000,-1.00000000000000E+000,+8.35546588897705E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+2.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-12.33.40.513807,SQLC2Q31,NULLID  ,,S,1,201,1,RETURN,+6.70728750000000E+004,-1.00000000000000E+000,-1.00000000000000E+000,+6.70728750000000E+004,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+7.91800000000000E+003,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-12.33.40.513807,SQLC2Q31,NULLID  ,,S,1,201,2,HSJOIN,+6.70728750000000E+004,-1.00000000000000E+000,-1.00000000000000E+000,+6.70728750000000E+004,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+7.91800000000000E+003,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-12.33.40.513807,SQLC2Q31,NULLID  ,,S,1,201,3,TBSCAN,+6.03957031250000E+004,-1.00000000000000E+000,-1.00000000000000E+000,+7.57707881927490E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+7.91800000000000E+003,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-12.33.40.513807,SQLC2Q31,NULLID  ,,S,1,201,4,TBSCAN,+2.32732861328125E+003,-1.00000000000000E+000,-1.00000000000000E+000,+7.47431945800781E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+6.56000000000000E+002,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-12.33.47.174500,SQLC2Q31,NULLID  ,,S,1,201,1,RETURN,+1.04395136718750E+004,-1.00000000000000E+000,-1.00000000000000E+000,+5.75723437500000E+003,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+1.39400000000000E+003,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-12.33.47.174500,SQLC2Q31,NULLID  ,,S,1,201,2,NLJOIN,+1.04395136718750E+004,-1.00000000000000E+000,-1.00000000000000E+000,+5.75723437500000E+003,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+1.39400000000000E+003,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-12.33.47.174500,SQLC2Q31,NULLID  ,,S,1,201,3,TBSCAN,+1.04057001953125E+004,-1.00000000000000E+000,-1.00000000000000E+000,+4.90951025390625E+003,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+1.39000000000000E+003,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-12.33.47.174500,SQLC2Q31,NULLID  ,,S,1,201,4,FETCH ,+1.59719181060791E+001,-1.00000000000000E+000,-1.00000000000000E+000,+1.58663921356201E+001,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+3.90000000000000E+001,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-12.33.47.174500,SQLC2Q31,NULLID  ,,S,1,201,5,IXSCAN,+8.38075447082520E+000,-1.00000000000000E+000,-1.00000000000000E+000,+8.35546588897705E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+5.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-12.34.05.504453,SQLC2Q31,NULLID  ,,S,1,201,1,RETURN,+4.77004179687500E+004,-1.00000000000000E+000,-1.00000000000000E+000,+4.77004179687500E+004,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+6.56000000000000E+002,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-12.34.05.504453,SQLC2Q31,NULLID  ,,S,1,201,2,HSJOIN,+4.77004179687500E+004,-1.00000000000000E+000,-1.00000000000000E+000,+4.77004179687500E+004,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+6.56000000000000E+002,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-12.34.05.504453,SQLC2Q31,NULLID  ,,S,1,201,3,TBSCAN,+2.57998095703125E+003,-1.00000000000000E+000,-1.00000000000000E+000,+7.47431945800781E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+6.56000000000000E+002,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-12.34.05.504453,SQLC2Q31,NULLID  ,,S,1,201,4,TBSCAN,+4.38457929687500E+004,-1.00000000000000E+000,-1.00000000000000E+000,+8.13564586639404E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+7.91800000000000E+003,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-12.34.11.991742,SQLC2Q31,NULLID  ,,S,1,201,1,RETURN,+2.24364990234375E+002,-1.00000000000000E+000,-1.00000000000000E+000,+2.49249687194824E+001,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+1.40000000000000E+001,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-12.34.11.991742,SQLC2Q31,NULLID  ,,S,1,201,2,NLJOIN,+2.24364990234375E+002,-1.00000000000000E+000,-1.00000000000000E+000,+2.49249687194824E+001,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+1.40000000000000E+001,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-12.34.11.991742,SQLC2Q31,NULLID  ,,S,1,201,3,TBSCAN,+5.92615966796875E+001,-1.00000000000000E+000,-1.00000000000000E+000,+8.97760009765625E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+5.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-12.34.11.991742,SQLC2Q31,NULLID  ,,S,1,201,4,FETCH ,+1.63173942565918E+001,-1.00000000000000E+000,-1.00000000000000E+000,+1.59473686218262E+001,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+9.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-12.34.11.991742,SQLC2Q31,NULLID  ,,S,1,201,5,IXSCAN,+8.36946582794189E+000,-1.00000000000000E+000,-1.00000000000000E+000,+8.35546588897705E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+2.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-12.34.29.673677,SQLC2Q31,NULLID  ,,S,1,201,1,RETURN,+4.50076751708984E+002,-1.00000000000000E+000,-1.00000000000000E+000,+2.69716320037842E+001,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+1.40000000000000E+001,-1.00000000000000E+000,-1.00000000000000E+000
SHAIKHQ ,2024-05-30-12.34.29.673677,SQLC2Q31,NULLID  ,,S,1,201,2,NLJOIN,+4.50076751708984E+002,-1.00000000000000E+000,-1.00000000000000E+000,+2.69716320037842E+001,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,+1.40000000000000E+001,-1.00000000000000E+000,-1.00000000000000E+000
