EXPLAIN_REQUESTER,EXPLAIN_TIME,SOURCE_NAME,SOURCE_SCHEMA,SOURCE_VERSION,EXPLAIN_LEVEL,STMTNO,SECTNO,OPERATOR_ID,DBPARTITIONNUM,PREDICATE_ID,HOW_APPLIED,ACTUAL_TYPE,ACTUAL_VALUE
SHAIKHQ ,2024-05-30-12.32.29.787493,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+2.90000000000000E+001
SHAIKHQ ,2024-05-30-12.32.29.787493,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+2.90000000000000E+001
SHAIKHQ ,2024-05-30-12.32.29.787493,SQLC2Q31,NULLID  ,,S,1,201,5,0,,,CARDINALITY,+2.90000000000000E+001
SHAIKHQ ,2024-05-30-12.32.29.787493,SQLC2Q31,NULLID  ,,S,1,201,6,0,,,CARDINALITY,+3.00000000000000E+001
SHAIKHQ ,2024-05-30-12.32.29.787493,SQLC2Q31,NULLID  ,,S,1,201,7,0,,,CARDINALITY,+8.27586206896552E-001
SHAIKHQ ,2024-05-30-12.32.29.787493,SQLC2Q31,NULLID  ,,S,1,201,8,0,,,CARDINALITY,+8.27586206896552E-001
SHAIKHQ ,2024-05-30-12.32.41.559016,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+4.76265000000000E+005
SHAIKHQ ,2024-05-30-12.32.41.559016,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+4.76265000000000E+005
SHAIKHQ ,2024-05-30-12.32.41.559016,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+4.77450000000000E+005
SHAIKHQ ,2024-05-30-12.32.41.559016,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+6.86370000000000E+004
SHAIKHQ ,2024-05-30-12.32.48.244494,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+5.00000000000000E+000
SHAIKHQ ,2024-05-30-12.32.48.244494,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+5.00000000000000E+000
SHAIKHQ ,2024-05-30-12.32.48.244494,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+5.00000000000000E+000
SHAIKHQ ,2024-05-30-12.32.48.244494,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+2.70000000000000E+001
SHAIKHQ ,2024-05-30-12.32.48.244494,SQLC2Q31,NULLID  ,,S,1,201,5,0,,,CARDINALITY,+2.70000000000000E+001
SHAIKHQ ,2024-05-30-12.32.48.244494,SQLC2Q31,NULLID  ,,S,1,201,6,0,,,CARDINALITY,+2.70000000000000E+001
SHAIKHQ ,2024-05-30-12.32.48.244494,SQLC2Q31,NULLID  ,,S,1,201,7,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-12.32.48.244494,SQLC2Q31,NULLID  ,,S,1,201,8,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-12.32.54.987312,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+2.22000000000000E+002
SHAIKHQ ,2024-05-30-12.32.54.987312,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+2.22000000000000E+002
SHAIKHQ ,2024-05-30-12.32.54.987312,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+2.24000000000000E+002
SHAIKHQ ,2024-05-30-12.32.54.987312,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+9.91071428571429E-001
SHAIKHQ ,2024-05-30-12.32.54.987312,SQLC2Q31,NULLID  ,,S,1,201,5,0,,,CARDINALITY,+9.91071428571429E-001
SHAIKHQ ,2024-05-30-12.33.01.748012,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+3.00000000000000E+000
SHAIKHQ ,2024-05-30-12.33.01.748012,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+3.00000000000000E+000
SHAIKHQ ,2024-05-30-12.33.01.748012,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+1.20000000000000E+001
SHAIKHQ ,2024-05-30-12.33.01.748012,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+1.20000000000000E+001
SHAIKHQ ,2024-05-30-12.33.01.748012,SQLC2Q31,NULLID  ,,S,1,201,5,0,,,CARDINALITY,+2.50000000000000E-001
SHAIKHQ ,2024-05-30-12.33.01.748012,SQLC2Q31,NULLID  ,,S,1,201,6,0,,,CARDINALITY,+2.50000000000000E-001
SHAIKHQ ,2024-05-30-12.33.16.042652,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+7.43247000000000E+005
SHAIKHQ ,2024-05-30-12.33.16.042652,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+7.43247000000000E+005
SHAIKHQ ,2024-05-30-12.33.16.042652,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+7.44191000000000E+005
SHAIKHQ ,2024-05-30-12.33.16.042652,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+7.30490000000000E+004
SHAIKHQ ,2024-05-30-12.33.22.574115,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+3.60000000000000E+001
SHAIKHQ ,2024-05-30-12.33.22.574115,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+3.60000000000000E+001
SHAIKHQ ,2024-05-30-12.33.22.574115,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+1.58000000000000E+002
SHAIKHQ ,2024-05-30-12.33.22.574115,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+2.27848101265823E-001
SHAIKHQ ,2024-05-30-12.33.22.574115,SQLC2Q31,NULLID  ,,S,1,201,5,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-12.33.29.206735,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+3.00000000000000E+000
SHAIKHQ ,2024-05-30-12.33.29.206735,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+3.00000000000000E+000
SHAIKHQ ,2024-05-30-12.33.29.206735,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+2.20000000000000E+001
SHAIKHQ ,2024-05-30-12.33.29.206735,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+2.20000000000000E+001
SHAIKHQ ,2024-05-30-12.33.29.206735,SQLC2Q31,NULLID  ,,S,1,201,5,0,,,CARDINALITY,+1.36363636363636E-001
SHAIKHQ ,2024-05-30-12.33.29.206735,SQLC2Q31,NULLID  ,,S,1,201,6,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-12.33.40.513807,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+4.35574000000000E+005
SHAIKHQ ,2024-05-30-12.33.40.513807,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+4.35574000000000E+005
SHAIKHQ ,2024-05-30-12.33.40.513807,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+4.35627000000000E+005
SHAIKHQ ,2024-05-30-12.33.40.513807,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+7.30490000000000E+004
SHAIKHQ ,2024-05-30-12.33.47.174500,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+4.00000000000000E+000
SHAIKHQ ,2024-05-30-12.33.47.174500,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+4.00000000000000E+000
SHAIKHQ ,2024-05-30-12.33.47.174500,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+9.00000000000000E+000
SHAIKHQ ,2024-05-30-12.33.47.174500,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+4.44444444444444E-001
SHAIKHQ ,2024-05-30-12.33.47.174500,SQLC2Q31,NULLID  ,,S,1,201,5,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-12.34.05.504453,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+6.37010000000000E+004
SHAIKHQ ,2024-05-30-12.34.05.504453,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+6.37010000000000E+004
SHAIKHQ ,2024-05-30-12.34.05.504453,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+7.30490000000000E+004
SHAIKHQ ,2024-05-30-12.34.05.504453,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+6.37150000000000E+004
SHAIKHQ ,2024-05-30-12.34.11.991742,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+4.40000000000000E+001
SHAIKHQ ,2024-05-30-12.34.11.991742,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+4.40000000000000E+001
SHAIKHQ ,2024-05-30-12.34.11.991742,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+3.00000000000000E+002
SHAIKHQ ,2024-05-30-12.34.11.991742,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+1.46666666666667E-001
SHAIKHQ ,2024-05-30-12.34.11.991742,SQLC2Q31,NULLID  ,,S,1,201,5,0,,,CARDINALITY,+9.80000000000000E-001
SHAIKHQ ,2024-05-30-12.34.29.673677,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+1.40000000000000E+001
SHAIKHQ ,2024-05-30-12.34.29.673677,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+1.40000000000000E+001
SHAIKHQ ,2024-05-30-12.34.29.673677,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+2.75000000000000E+002
SHAIKHQ ,2024-05-30-12.34.29.673677,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+5.09090909090909E-002
SHAIKHQ ,2024-05-30-12.34.29.673677,SQLC2Q31,NULLID  ,,S,1,201,5,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-12.34.36.343027,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+1.17000000000000E+003
SHAIKHQ ,2024-05-30-12.34.36.343027,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+1.17000000000000E+003
SHAIKHQ ,2024-05-30-12.34.36.343027,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+1.18400000000000E+003
SHAIKHQ ,2024-05-30-12.34.36.343027,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+9.88175675675676E-001
SHAIKHQ ,2024-05-30-12.34.36.343027,SQLC2Q31,NULLID  ,,S,1,201,5,0,,,CARDINALITY,+9.88175675675676E-001
SHAIKHQ ,2024-05-30-12.34.43.110999,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+5.60000000000000E+001
SHAIKHQ ,2024-05-30-12.34.43.110999,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+5.60000000000000E+001
SHAIKHQ ,2024-05-30-12.34.43.110999,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+5.60000000000000E+001
SHAIKHQ ,2024-05-30-12.34.43.110999,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+6.00000000000000E+001
SHAIKHQ ,2024-05-30-12.34.43.110999,SQLC2Q31,NULLID  ,,S,1,201,5,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-12.34.43.110999,SQLC2Q31,NULLID  ,,S,1,201,6,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-12.34.51.164062,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+1.25703000000000E+005
SHAIKHQ ,2024-05-30-12.34.51.164062,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+1.25703000000000E+005
SHAIKHQ ,2024-05-30-12.34.51.164062,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+1.25714000000000E+005
SHAIKHQ ,2024-05-30-12.34.51.164062,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+7.30490000000000E+004
SHAIKHQ ,2024-05-30-12.34.57.879774,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+2.00000000000000E+000
SHAIKHQ ,2024-05-30-12.34.57.879774,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+2.00000000000000E+000
SHAIKHQ ,2024-05-30-12.34.57.879774,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+4.00000000000000E+000
SHAIKHQ ,2024-05-30-12.34.57.879774,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+3.00000000000000E+001
SHAIKHQ ,2024-05-30-12.34.57.879774,SQLC2Q31,NULLID  ,,S,1,201,5,0,,,CARDINALITY,+5.00000000000000E-001
SHAIKHQ ,2024-05-30-12.34.57.879774,SQLC2Q31,NULLID  ,,S,1,201,6,0,,,CARDINALITY,+5.00000000000000E-001
SHAIKHQ ,2024-05-30-12.35.04.625691,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+7.70000000000000E+001
SHAIKHQ ,2024-05-30-12.35.04.625691,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+7.70000000000000E+001
SHAIKHQ ,2024-05-30-12.35.04.625691,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+7.70000000000000E+001
SHAIKHQ ,2024-05-30-12.35.04.625691,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-12.35.11.438164,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+3.40000000000000E+001
SHAIKHQ ,2024-05-30-12.35.11.438164,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+3.40000000000000E+001
SHAIKHQ ,2024-05-30-12.35.11.438164,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+3.40000000000000E+001
SHAIKHQ ,2024-05-30-12.35.11.438164,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-12.35.18.254024,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+5.85000000000000E+002
SHAIKHQ ,2024-05-30-12.35.18.254024,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+5.85000000000000E+002
SHAIKHQ ,2024-05-30-12.35.18.254024,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+5.92000000000000E+002
SHAIKHQ ,2024-05-30-12.35.18.254024,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+9.88175675675676E-001
SHAIKHQ ,2024-05-30-12.35.25.988797,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+5.39690000000000E+004
SHAIKHQ ,2024-05-30-12.35.25.988797,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+5.39690000000000E+004
SHAIKHQ ,2024-05-30-12.35.25.988797,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+7.30490000000000E+004
SHAIKHQ ,2024-05-30-12.35.25.988797,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+5.40360000000000E+004
SHAIKHQ ,2024-05-30-12.35.32.580466,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+5.10000000000000E+002
SHAIKHQ ,2024-05-30-12.35.32.580466,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+5.10000000000000E+002
SHAIKHQ ,2024-05-30-12.35.32.580466,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+1.56420000000000E+004
SHAIKHQ ,2024-05-30-12.35.32.580466,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+2.40000000000000E+003
SHAIKHQ ,2024-05-30-12.35.49.577870,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+2.00000000000000E+001
SHAIKHQ ,2024-05-30-12.35.49.577870,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+2.00000000000000E+001
SHAIKHQ ,2024-05-30-12.35.49.577870,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+2.00000000000000E+001
SHAIKHQ ,2024-05-30-12.35.49.577870,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+2.00000000000000E+001
SHAIKHQ ,2024-05-30-12.35.49.577870,SQLC2Q31,NULLID  ,,S,1,201,5,0,,,CARDINALITY,+2.00000000000000E+001
SHAIKHQ ,2024-05-30-12.35.49.577870,SQLC2Q31,NULLID  ,,S,1,201,6,0,,,CARDINALITY,+3.00000000000000E+001
SHAIKHQ ,2024-05-30-12.35.49.577870,SQLC2Q31,NULLID  ,,S,1,201,7,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-12.35.49.577870,SQLC2Q31,NULLID  ,,S,1,201,8,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-12.35.57.661677,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+9.65570000000000E+004
SHAIKHQ ,2024-05-30-12.35.57.661677,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+9.65570000000000E+004
SHAIKHQ ,2024-05-30-12.35.57.661677,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+1.00000000000000E+005
SHAIKHQ ,2024-05-30-12.35.57.661677,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+4.53490000000000E+004
SHAIKHQ ,2024-05-30-12.36.04.564382,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+2.05540000000000E+004
SHAIKHQ ,2024-05-30-12.36.04.564382,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+2.05540000000000E+004
SHAIKHQ ,2024-05-30-12.36.04.564382,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+6.26140000000000E+004
SHAIKHQ ,2024-05-30-12.36.04.564382,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+2.39270000000000E+004
SHAIKHQ ,2024-05-30-12.36.10.978608,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+8.00000000000000E+000
SHAIKHQ ,2024-05-30-12.36.10.978608,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+8.00000000000000E+000
SHAIKHQ ,2024-05-30-12.36.10.978608,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+8.00000000000000E+000
SHAIKHQ ,2024-05-30-12.36.10.978608,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+6.00000000000000E+001
SHAIKHQ ,2024-05-30-12.36.10.978608,SQLC2Q31,NULLID  ,,S,1,201,5,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-12.36.10.978608,SQLC2Q31,NULLID  ,,S,1,201,6,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-12.36.18.351215,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+4.12620000000000E+004
SHAIKHQ ,2024-05-30-12.36.18.351215,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+4.12620000000000E+004
SHAIKHQ ,2024-05-30-12.36.18.351215,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+5.57540000000000E+004
SHAIKHQ ,2024-05-30-12.36.18.351215,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+5.48500000000000E+004
SHAIKHQ ,2024-05-30-12.36.24.987026,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+2.90000000000000E+002
SHAIKHQ ,2024-05-30-12.36.24.987026,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+2.90000000000000E+002
SHAIKHQ ,2024-05-30-12.36.24.987026,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+2.93000000000000E+002
SHAIKHQ ,2024-05-30-12.36.24.987026,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+9.89761092150171E-001
SHAIKHQ ,2024-05-30-12.36.24.987026,SQLC2Q31,NULLID  ,,S,1,201,5,0,,,CARDINALITY,+9.89761092150171E-001
SHAIKHQ ,2024-05-30-12.36.31.531580,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+2.30000000000000E+001
SHAIKHQ ,2024-05-30-12.36.31.531580,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+2.30000000000000E+001
SHAIKHQ ,2024-05-30-12.36.31.531580,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+2.30000000000000E+001
SHAIKHQ ,2024-05-30-12.36.31.531580,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+6.00000000000000E+001
SHAIKHQ ,2024-05-30-12.36.31.531580,SQLC2Q31,NULLID  ,,S,1,201,5,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-12.36.31.531580,SQLC2Q31,NULLID  ,,S,1,201,6,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-12.36.38.260966,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+5.55000000000000E+002
SHAIKHQ ,2024-05-30-12.36.38.260966,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+5.55000000000000E+002
SHAIKHQ ,2024-05-30-12.36.38.260966,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-12.36.38.260966,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-12.36.38.260966,SQLC2Q31,NULLID  ,,S,1,201,5,0,,,CARDINALITY,+5.55000000000000E+002
SHAIKHQ ,2024-05-30-12.36.55.552230,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+1.60000000000000E+001
SHAIKHQ ,2024-05-30-12.36.55.552230,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+1.60000000000000E+001
SHAIKHQ ,2024-05-30-12.36.55.552230,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+4.10000000000000E+001
SHAIKHQ ,2024-05-30-12.36.55.552230,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+6.00000000000000E+001
SHAIKHQ ,2024-05-30-12.36.55.552230,SQLC2Q31,NULLID  ,,S,1,201,5,0,,,CARDINALITY,+3.90243902439024E-001
SHAIKHQ ,2024-05-30-12.36.55.552230,SQLC2Q31,NULLID  ,,S,1,201,6,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-12.37.02.583231,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+2.28130000000000E+004
SHAIKHQ ,2024-05-30-12.37.02.583231,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+2.28130000000000E+004
SHAIKHQ ,2024-05-30-12.37.02.583231,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+8.64000000000000E+002
SHAIKHQ ,2024-05-30-12.37.02.583231,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+1.36400000000000E+003
SHAIKHQ ,2024-05-30-12.37.02.583231,SQLC2Q31,NULLID  ,,S,1,201,5,0,,,CARDINALITY,
SHAIKHQ ,2024-05-30-12.37.02.583231,SQLC2Q31,NULLID  ,,S,1,201,6,0,,,CARDINALITY,+2.28130000000000E+004
SHAIKHQ ,2024-05-30-12.37.02.583231,SQLC2Q31,NULLID  ,,S,1,201,7,0,,,CARDINALITY,+2.28130000000000E+004
SHAIKHQ ,2024-05-30-12.37.02.583231,SQLC2Q31,NULLID  ,,S,1,201,8,0,,,CARDINALITY,+2.28130000000000E+004
SHAIKHQ ,2024-05-30-12.37.09.452485,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+2.60000000000000E+001
SHAIKHQ ,2024-05-30-12.37.09.452485,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+2.60000000000000E+001
SHAIKHQ ,2024-05-30-12.37.09.452485,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+2.60000000000000E+001
SHAIKHQ ,2024-05-30-12.37.09.452485,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-12.37.09.452485,SQLC2Q31,NULLID  ,,S,1,201,5,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-12.37.16.021149,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+6.00000000000000E+000
SHAIKHQ ,2024-05-30-12.37.16.021149,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+6.00000000000000E+000
SHAIKHQ ,2024-05-30-12.37.16.021149,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+6.00000000000000E+000
SHAIKHQ ,2024-05-30-12.37.16.021149,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-12.37.16.021149,SQLC2Q31,NULLID  ,,S,1,201,5,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-12.37.23.065845,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-12.37.23.065845,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-12.37.23.065845,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-12.37.23.065845,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+6.00000000000000E+001
SHAIKHQ ,2024-05-30-12.37.23.065845,SQLC2Q31,NULLID  ,,S,1,201,5,0,,,CARDINALITY,
SHAIKHQ ,2024-05-30-12.37.23.065845,SQLC2Q31,NULLID  ,,S,1,201,6,0,,,CARDINALITY,+1.00000000000000E+000
SHAIKHQ ,2024-05-30-12.37.29.819353,SQLC2Q31,NULLID  ,,S,1,201,1,0,,,CARDINALITY,+2.20000000000000E+001
SHAIKHQ ,2024-05-30-12.37.29.819353,SQLC2Q31,NULLID  ,,S,1,201,2,0,,,CARDINALITY,+2.20000000000000E+001
SHAIKHQ ,2024-05-30-12.37.29.819353,SQLC2Q31,NULLID  ,,S,1,201,3,0,,,CARDINALITY,+3.00000000000000E+001
SHAIKHQ ,2024-05-30-12.37.29.819353,SQLC2Q31,NULLID  ,,S,1,201,4,0,,,CARDINALITY,+3.00000000000000E+001
